ID Accaunt_Open Age Gender Family_Members Education Status
720730683 yes 51 F 2 Graduate Married
720638283 yes 40 F 4 College Single
789053883 yes 43 M 3 Post-Graduate Single
719286708 yes 50 F 1 Graduate Single
713952558 no 53 F 3 Doctorate Single
793395933 yes 59 F 1 "High School" Single
813895458 yes 49 F 0 Unknown Single
771733608 no 47 F 1 Graduate Married
710102208 yes 56 M 2 Graduate Single
719511783 yes 48 F 1 Unknown Married
712849158 no 55 M 0 "High School" Divorced
783070833 yes 34 F 4 Graduate Single
713419908 yes 58 F 2 "High School" Married
789345408 yes 39 F 2 College Married
720992883 yes 47 F 4 Graduate Married
803652633 yes 47 F 2 Uneducated Single
789248958 yes 37 F 2 "High School" Married
716178483 yes 41 F 4 Uneducated Unknown
715440558 yes 50 F 1 Graduate Married
711535158 no 46 F 1 College Unknown
713647083 yes 53 F 2 Uneducated Single
718311933 no 53 F 4 Doctorate Married
718404783 no 59 F 0 Unknown Married
817332483 no 63 M 0 Doctorate Single
710015733 no 41 F 1 Doctorate Divorced
794965233 no 51 F 1 Graduate Married
710512833 yes 38 F 2 Graduate Married
710803008 yes 40 F 3 Doctorate Married
712987608 yes 51 F 2 Doctorate Single
716974383 yes 41 M 5 Graduate Single
720930633 no 58 F 0 "High School" Single
710136258 no 33 F 2 Graduate Single
779438208 yes 38 F 3 Graduate Single
721017333 yes 42 F 4 Post-Graduate Married
720952608 yes 44 F 2 "High School" Single
712886733 yes 44 F 1 Graduate Unknown
810545733 yes 47 F 2 College Married
822132858 no 41 M 4 Uneducated Married
713526258 no 47 M 3 Uneducated Single
712877733 yes 48 M 5 Graduate Married
713339283 yes 54 M 3 Unknown Married
720473433 yes 59 F 1 Graduate Unknown
780584658 no 33 F 2 Uneducated Unknown
711824358 yes 44 F 4 College Single
789990333 yes 43 F 4 Graduate Single
721332033 yes 42 M 2 Unknown Single
709612983 no 41 F 2 Graduate Married
771058908 yes 55 F 3 "High School" Single
715471833 yes 50 M 0 Post-Graduate Married
711781233 yes 53 F 3 Graduate Married
713947908 yes 33 M 2 "High School" Married
709741608 yes 51 M 2 Unknown Single
709333608 yes 58 F 2 "High School" Single
709688883 no 45 M 3 "High School" Unknown
716269308 yes 56 F 3 Graduate Single
708692583 no 44 F 2 "High School" Single
709892658 yes 48 F 5 Graduate Single
713815383 no 53 M 1 "High School" Single
710183283 yes 55 F 1 "High School" Married
711937158 yes 49 M 3 College Married
771486933 yes 64 M 1 Graduate Single
717450633 no 47 M 3 Uneducated Single
718421808 yes 56 F 2 Uneducated Married
716403633 yes 60 F 0 College Divorced
717646983 no 59 F 1 Graduate Single
778837083 no 50 M 2 Graduate Married
768632958 no 59 F 1 Graduate Single
715622508 no 52 M 2 Unknown Married
708402333 yes 48 F 2 Doctorate Divorced
708946008 no 46 F 3 College Married
715625658 yes 49 F 3 "High School" Married
789599283 yes 44 F 3 College Divorced
708960858 yes 40 M 4 "High School" Married
814840833 no 44 M 4 Doctorate Married
772082208 yes 39 M 1 Graduate Single
711597183 yes 43 M 2 Uneducated Divorced
712110333 no 37 F 3 "High School" Single
718673358 no 35 M 3 Doctorate Married
712479633 no 31 F 1 Unknown Single
716108283 yes 53 F 4 Graduate Married
779360808 yes 49 F 3 Graduate Married
716352033 yes 49 F 2 Graduate Married
716643033 no 41 F 2 Graduate Married
711567333 yes 43 M 1 "High School" Single
788756133 yes 44 F 3 Unknown Divorced
755437533 yes 48 F 4 Graduate Single
713573508 no 41 M 4 Graduate Unknown
709430508 no 40 M 4 "High School" Unknown
710645583 yes 44 F 2 Uneducated Single
714253983 yes 44 M 3 Unknown Married
771566208 yes 48 M 3 College Married
713314533 no 40 M 2 Unknown Single
720725883 yes 34 F 2 College Single
708539583 yes 44 F 3 Unknown Married
716747283 yes 44 F 2 Uneducated Single
787519683 yes 41 F 2 Graduate Single
721044333 yes 34 F 2 College Single
713679633 no 41 F 3 Graduate Married
711126483 yes 37 F 1 Graduate Single
814191333 no 55 M 2 Unknown Divorced
715040208 yes 49 F 2 Graduate Single
710769258 yes 40 F 2 Graduate Single
715227633 yes 36 F 3 College Single
708635058 yes 53 F 0 "High School" Single
709051533 yes 46 F 1 Graduate Married
718940208 yes 55 F 0 Graduate Single
712361583 yes 47 M 5 Graduate Married
708390633 yes 52 F 3 Graduate Married
720281508 yes 44 F 2 Doctorate Divorced
720885558 yes 51 F 2 "High School" Single
709781208 yes 34 F 0 Unknown Married
710086308 yes 46 F 4 "High School" Unknown
713282733 yes 37 F 2 Graduate Single
815812683 yes 47 M 3 Unknown Single
708204033 yes 36 F 5 Unknown Single
720040158 yes 47 M 3 Uneducated Single
755996583 no 57 F 2 Uneducated Single
711359058 yes 46 F 4 "High School" Single
714064908 yes 57 F 1 Graduate Single
717074283 no 45 F 3 Graduate Divorced
765847383 yes 50 M 1 Graduate Married
789531633 yes 53 F 4 Graduate Single
820593033 yes 43 F 2 Graduate Single
710078358 yes 36 M 4 Post-Graduate Married
715025208 yes 56 F 2 College Married
709596783 yes 46 M 3 College Married
715960308 no 53 F 1 Graduate Divorced
716653758 yes 55 M 0 Unknown Single
787268733 yes 52 F 1 Graduate Married
789923058 no 53 F 1 "High School" Married
771079833 yes 40 F 3 "High School" Single
710507733 yes 42 M 4 Graduate Single
779269158 no 43 F 2 Graduate Married
711627558 yes 40 F 3 Uneducated Single
710536983 yes 49 F 0 Post-Graduate Married
712237458 yes 47 M 3 Unknown Married
778289883 no 42 F 2 Graduate Unknown
714154533 yes 45 F 3 "High School" Single
803657133 yes 60 M 1 Graduate Single
769053033 no 44 F 1 Graduate Single
713613258 yes 46 M 4 "High School" Single
768544833 yes 45 F 4 Uneducated Single
720782658 yes 42 M 4 Graduate Married
768162108 no 49 M 3 College Married
710511858 yes 58 F 0 Unknown Married
714516033 yes 53 M 3 "High School" Married
788630958 yes 44 M 2 Uneducated Single
717646008 yes 61 F 1 College Married
712290258 yes 49 F 1 Unknown Married
716292033 yes 37 F 4 "High School" Single
780372408 yes 43 F 5 "High School" Single
720853158 yes 38 F 3 "High School" Single
823507833 yes 44 M 4 "High School" Single
711111633 yes 60 M 1 "High School" Single
709904508 yes 59 F 0 Post-Graduate Single
712022883 yes 37 F 2 "High School" Single
712173108 yes 48 F 1 Unknown Unknown
714156633 yes 60 F 0 Unknown Single
714581358 no 48 F 3 Graduate Single
713256033 yes 39 F 3 Uneducated Single
825831933 yes 52 F 3 "High School" Married
720274158 yes 42 F 4 "High School" Married
772394883 no 60 F 1 Uneducated Single
794253108 yes 52 M 4 Graduate Single
720899883 yes 44 F 1 "High School" Married
714313608 yes 36 F 4 Uneducated Married
716602683 yes 49 F 3 Graduate Married
715928808 yes 42 F 2 "High School" Married
771899433 no 48 M 3 Graduate Married
714771708 yes 36 F 0 College Unknown
709711758 no 45 F 3 Uneducated Divorced
721137558 no 40 M 4 Graduate Divorced
820268358 yes 48 F 4 Post-Graduate Unknown
709273383 yes 54 F 0 Unknown Married
822959133 yes 32 F 3 Post-Graduate Married
720491958 yes 34 F 3 Uneducated Single
713607108 yes 46 F 2 College Divorced
709729533 no 47 M 3 Uneducated Single
717890583 yes 48 F 1 Graduate Divorced
718384233 yes 52 M 5 Doctorate Single
713401758 yes 45 M 2 Uneducated Married
773257233 yes 46 F 4 Unknown Single
713556033 yes 36 F 1 Graduate Married
719265108 yes 42 F 3 "High School" Married
778740708 yes 39 F 3 Graduate Married
710952933 yes 43 F 1 Uneducated Divorced
720991833 no 48 F 2 Doctorate Married
779954658 yes 56 M 4 "High School" Single
714204108 yes 45 F 5 Graduate Single
805546308 yes 65 F 0 "High School" Single
716244933 yes 54 F 3 "High School" Divorced
712018233 yes 42 F 3 Graduate Single
802878408 yes 53 F 1 Graduate Married
719504433 yes 63 M 0 Unknown Single
794558658 yes 49 F 4 Graduate Married
711634008 yes 42 F 3 Uneducated Married
708260208 yes 43 F 5 Uneducated Single
713435058 yes 49 F 5 "High School" Divorced
719656533 yes 44 M 3 "High School" Married
719709558 yes 48 M 3 Graduate Married
710311233 yes 44 F 4 "High School" Single
719216508 yes 55 F 1 Unknown Unknown
713105508 yes 46 M 3 "High School" Single
710719683 yes 49 F 1 "High School" Divorced
817892208 yes 35 F 2 Doctorate Single
714102183 no 50 M 3 Uneducated Single
715410783 no 55 F 1 Unknown Single
718202658 yes 47 M 3 Graduate Unknown
719445633 yes 60 F 0 Uneducated Married
709820658 yes 45 M 4 "High School" Married
718481283 yes 51 F 1 "High School" Married
789300408 yes 41 M 4 "High School" Married
711970533 yes 54 F 4 Unknown Married
815088483 yes 28 F 1 Graduate Divorced
717139608 yes 50 F 2 College Divorced
717626508 yes 44 F 3 Graduate Married
767668908 no 46 F 3 Graduate Married
712484733 yes 47 M 5 Unknown Single
716216958 yes 48 M 1 Uneducated Married
714246333 no 58 F 4 "High School" Married
718693683 yes 65 F 0 "High School" Single
716298633 yes 56 F 1 Graduate Single
755661933 no 48 F 3 Graduate Single
712914783 yes 43 M 5 Graduate Single
711240108 yes 41 M 2 Graduate Married
721396758 yes 35 F 4 Doctorate Married
715636533 yes 48 F 3 "High School" Married
711508608 yes 50 F 1 Unknown Married
716669658 no 51 F 1 "High School" Single
718212633 yes 45 F 4 "High School" Married
708357183 yes 47 F 3 Unknown Single
713629533 yes 35 F 1 Uneducated Married
771450708 yes 58 F 3 Graduate Married
711311883 yes 48 F 2 Graduate Married
802673508 no 57 M 2 Graduate Single
708113208 yes 53 F 1 "High School" Married
788786208 yes 46 F 2 College Married
720043533 yes 39 M 4 Graduate Single
801083133 yes 57 F 4 Uneducated Single
716246733 yes 57 F 2 College Single
807157833 yes 56 F 4 Uneducated Single
721032633 no 55 F 3 Unknown Single
828285858 yes 41 F 3 College Married
718890933 no 45 F 4 Doctorate Married
711148308 yes 52 M 3 Graduate Single
712810233 yes 40 F 2 Graduate Married
714098883 yes 45 F 1 Graduate Single
779327733 yes 43 M 1 Graduate Divorced
716364408 yes 59 F 0 Unknown Married
710461083 yes 56 F 2 Graduate Single
709306983 yes 44 F 2 Post-Graduate Married
769035933 yes 54 F 2 Unknown Single
813182658 yes 49 F 4 "High School" Married
781110408 yes 39 F 0 "High School" Single
818007783 yes 49 F 3 College Married
708862233 yes 44 F 4 Graduate Married
714006333 no 42 F 4 Graduate Married
770596458 no 45 F 2 Doctorate Married
789392883 yes 38 F 3 Post-Graduate Unknown
803805483 yes 46 F 3 College Married
709534083 no 58 F 0 Uneducated Divorced
710579583 yes 57 F 1 Graduate Married
708949908 no 50 M 1 Graduate Divorced
711907083 yes 53 M 1 "High School" Unknown
718696458 yes 52 F 1 Graduate Married
710611683 yes 43 F 2 Post-Graduate Married
721511883 yes 40 F 3 Graduate Single
779116158 yes 49 F 1 Unknown Married
720193533 yes 41 M 3 Unknown Married
753094533 yes 51 M 3 Uneducated Married
719545983 yes 31 F 2 Post-Graduate Unknown
716494383 yes 49 F 3 Graduate Unknown
769892058 yes 40 M 3 Uneducated Single
709098108 yes 45 F 4 Graduate Married
715705683 yes 56 F 1 Graduate Single
715724808 yes 49 M 3 "High School" Married
717123858 yes 36 F 1 Graduate Married
716236683 yes 46 F 1 "High School" Married
771224358 yes 54 F 4 Unknown Married
779310033 no 42 F 4 Doctorate Married
710595783 yes 46 F 3 Graduate Unknown
711409833 yes 45 F 5 Uneducated Married
721174008 yes 37 M 2 Uneducated Married
714192933 no 55 F 3 Graduate Single
709632483 yes 49 F 2 "High School" Single
718431258 yes 41 M 4 "High School" Single
817029108 yes 47 F 4 Post-Graduate Single
796931508 no 42 M 4 "High School" Unknown
769577358 yes 31 F 0 Graduate Single
815589558 yes 50 M 2 Post-Graduate Married
714287583 no 41 F 3 Unknown Married
718975083 no 47 F 4 Graduate Single
715315008 yes 40 M 4 Post-Graduate Single
779252283 yes 47 F 4 "High School" Married
714031083 no 46 F 3 Graduate Unknown
772442883 no 51 F 4 Graduate Married
714533058 yes 53 F 3 College Married
716570958 no 50 M 3 Post-Graduate Divorced
710116833 no 59 F 1 "High School" Single
718586133 yes 43 F 3 Graduate Married
773322558 yes 59 F 2 "High School" Married
714554808 yes 51 F 1 Graduate Married
717903108 yes 57 F 1 College Single
815908908 no 47 F 4 Uneducated Single
771464808 yes 35 F 2 Graduate Single
708234558 yes 55 F 2 College Divorced
715737258 yes 41 F 1 College Married
710188308 yes 51 F 3 Graduate Single
708670608 yes 48 F 5 Uneducated Married
714839808 yes 51 F 3 Graduate Married
811140933 yes 43 F 2 "High School" Married
788937933 yes 39 F 3 Graduate Divorced
721527858 no 52 F 3 "High School" Married
718265658 yes 47 F 4 Uneducated Single
714312708 yes 44 M 0 "High School" Single
715821183 yes 42 F 4 College Married
709487058 yes 51 F 2 Unknown Married
712675158 yes 56 M 1 Graduate Single
826473858 yes 44 M 1 College Single
817382958 yes 47 F 3 "High School" Single
712927383 no 51 F 2 Uneducated Single
712894308 yes 47 M 4 "High School" Married
712349808 yes 44 F 4 College Single
778780008 yes 48 M 4 Unknown Married
711430908 no 45 F 4 Graduate Married
779670783 yes 40 M 3 Unknown Single
718757808 yes 56 F 1 Uneducated Unknown
779530908 no 48 F 3 Unknown Divorced
716389833 yes 50 F 1 Unknown Single
718469658 yes 37 F 2 Uneducated Married
809849358 no 55 F 2 Graduate Divorced
719772258 yes 38 M 3 Unknown Single
809363958 yes 49 F 3 "High School" Married
709165533 yes 47 M 3 Doctorate Unknown
809846283 yes 42 F 1 Unknown Married
708427908 yes 52 F 4 College Unknown
721228308 no 47 F 2 "High School" Married
713374533 yes 52 F 1 Unknown Single
708708858 no 50 F 1 Graduate Single
721111233 yes 52 M 2 Graduate Married
708538608 yes 50 F 4 College Married
718866633 yes 46 M 2 College Married
719100633 yes 40 M 2 "High School" Single
789328083 no 42 F 4 "High School" Married
822905058 yes 29 F 2 Graduate Married
816549933 yes 50 M 4 "High School" Divorced
716421633 no 43 F 3 Graduate Married
712667958 yes 40 M 4 Uneducated Single
809559933 no 45 F 3 Graduate Married
819979458 yes 35 F 3 Doctorate Married
708100533 yes 55 F 3 College Single
778669608 yes 49 F 4 Unknown Married
802867683 yes 53 F 2 "High School" Single
711893358 yes 46 M 5 "High School" Married
785410158 yes 50 F 3 "High School" Married
718596858 yes 53 F 4 Graduate Divorced
708338958 yes 58 F 1 Graduate Single
714688833 yes 47 F 2 "High School" Unknown
789662283 no 50 F 3 "High School" Married
712805658 yes 56 F 3 Uneducated Single
815598858 yes 48 M 3 Graduate Married
779412783 yes 55 F 1 "High School" Single
780036483 yes 38 M 1 Graduate Single
711527508 no 46 F 3 "High School" Married
720768258 yes 52 F 3 Graduate Single
716023533 yes 49 F 1 Post-Graduate Single
714075708 yes 48 M 4 Uneducated Divorced
787475433 yes 36 F 2 Doctorate Single
787505133 no 36 M 3 College Married
712241433 yes 38 F 0 "High School" Single
807990108 yes 44 M 1 Uneducated Divorced
719018208 no 52 F 0 Doctorate Married
716641983 yes 55 F 4 College Single
708989358 yes 37 F 2 Unknown Married
708807483 yes 51 F 3 Graduate Married
715774833 yes 41 F 2 Doctorate Unknown
714733908 yes 51 M 2 "High School" Married
721067658 yes 40 M 4 Graduate Married
788997408 yes 65 F 2 Doctorate Single
719835033 yes 46 M 4 College Married
771854808 yes 45 M 4 Graduate Married
717299958 yes 49 M 3 Graduate Single
720778458 yes 49 M 3 Unknown Married
713019783 yes 41 F 3 "High School" Married
770968383 no 41 M 4 Graduate Married
709747308 yes 41 M 5 Graduate Married
801366783 yes 51 F 1 College Single
798786333 yes 46 F 2 Graduate Married
771723408 no 37 F 2 Unknown Single
715117008 yes 39 M 5 Uneducated Married
713944833 yes 46 M 5 Uneducated Single
713569158 no 43 F 3 "High School" Single
713037333 yes 63 M 1 Graduate Single
718267233 yes 50 M 1 Graduate Married
709736658 yes 37 M 4 Uneducated Married
710929233 yes 33 F 2 Doctorate Single
714290583 yes 44 M 4 Post-Graduate Married
717972408 yes 44 M 2 Uneducated Married
718626033 no 47 M 3 "High School" Married
720008133 yes 45 F 4 Graduate Unknown
710476908 yes 39 F 3 Graduate Married
709888383 yes 47 F 3 Graduate Married
788864508 yes 52 F 3 Unknown Single
714010383 no 47 F 5 Uneducated Single
719549508 yes 49 F 4 Graduate Single
718670808 yes 59 F 0 College Married
718211208 yes 39 M 3 "High School" Married
712578933 no 35 F 5 "High School" Married
709343433 yes 39 F 2 Graduate Single
767488908 yes 41 M 4 Unknown Married
719531133 yes 46 F 4 Unknown Unknown
719006508 yes 34 M 2 Graduate Married
721287183 yes 49 F 2 Uneducated Married
711144183 no 55 F 3 Graduate Married
709080783 yes 56 F 1 Graduate Single
710520408 yes 52 F 4 "High School" Single
785262333 no 46 M 5 Uneducated Unknown
716513358 yes 51 F 2 Graduate Divorced
719073483 no 45 M 3 Uneducated Married
715372083 yes 37 F 1 Graduate Single
780034083 yes 48 F 3 "High School" Married
794581533 yes 52 M 2 College Single
710013258 yes 44 F 3 "High School" Single
719084358 no 55 F 1 Graduate Married
789173958 yes 45 F 2 Graduate Married
789575583 yes 43 F 2 Uneducated Unknown
712434708 no 52 F 3 "High School" Married
808675083 yes 61 M 1 Graduate Single
710864358 yes 51 F 2 Doctorate Married
712574583 yes 34 F 1 Graduate Single
708412758 no 33 F 3 Graduate Single
714389058 yes 38 F 3 Unknown Married
715767033 yes 56 F 3 College Single
779281233 yes 45 F 3 Graduate Single
717147708 yes 44 M 2 Uneducated Divorced
715029333 yes 52 F 2 Unknown Divorced
806989008 yes 30 F 0 "High School" Single
713158083 no 56 M 2 "High School" Single
771037008 yes 46 M 1 Uneducated Married
710587458 yes 34 M 2 "High School" Unknown
710563458 yes 43 F 1 Graduate Divorced
720010608 no 37 M 2 Unknown Single
710343783 yes 37 F 5 Unknown Married
772578858 yes 49 F 1 Unknown Married
708559533 yes 40 M 1 Uneducated Married
711939558 no 37 F 2 Unknown Single
772143333 yes 46 F 2 "High School" Single
711067383 yes 53 M 1 Unknown Single
817041408 yes 56 F 3 "High School" Married
771942333 yes 65 M 1 College Single
755247108 yes 50 F 2 Doctorate Single
715710708 yes 50 M 2 Unknown Married
713858733 yes 61 F 0 Post-Graduate Married
717129333 yes 35 F 2 Graduate Married
716924958 no 65 F 2 Graduate Single
719614758 yes 45 F 4 Graduate Single
721537683 yes 50 F 3 Post-Graduate Married
771500358 yes 43 F 2 Uneducated Divorced
711531858 no 48 F 4 Unknown Married
715060158 yes 41 F 4 Graduate Single
779725833 yes 42 M 2 Graduate Single
716592558 yes 52 F 1 "High School" Single
771020133 yes 45 F 5 Uneducated Single
709153008 yes 37 M 3 "High School" Married
713394858 yes 48 M 2 Post-Graduate Married
721175283 yes 59 F 1 Graduate Married
715503558 yes 57 F 3 "High School" Married
819943458 no 57 M 3 Graduate Single
717094758 yes 40 F 4 Post-Graduate Married
772073508 no 52 F 1 College Single
721351983 no 43 F 4 Uneducated Married
714477408 no 36 F 3 "High School" Married
718471758 yes 49 M 4 Doctorate Single
711607833 yes 43 M 5 "High School" Married
708621408 yes 39 F 1 Unknown Single
719277033 yes 44 M 3 "High School" Single
813905508 yes 57 F 3 Uneducated Single
719761458 yes 55 M 4 Post-Graduate Single
708222558 yes 37 F 2 Post-Graduate Married
713937558 yes 54 F 2 "High School" Married
709603608 yes 34 M 3 Uneducated Married
804661083 yes 50 M 0 Graduate Single
720977358 yes 50 F 2 Unknown Single
718420308 yes 50 F 2 "High School" Married
714046608 yes 49 M 0 Doctorate Married
718048608 yes 41 F 3 Graduate Married
718497033 yes 52 M 1 "High School" Married
711801933 no 54 F 4 "High School" Single
716282208 no 54 F 2 Post-Graduate Married
789076083 yes 50 F 3 "High School" Single
714045783 no 37 F 2 Graduate Married
769720683 yes 50 F 1 Graduate Married
721092783 yes 46 M 3 Graduate Married
720243933 no 47 M 2 Uneducated Married
818502708 yes 51 F 1 Uneducated Single
712942308 yes 42 M 3 Doctorate Single
714262533 yes 28 F 0 Unknown Married
714708183 yes 58 M 2 "High School" Single
718285308 yes 44 F 1 Unknown Single
720595083 yes 40 F 3 Unknown Married
787501758 yes 51 F 3 "High School" Single
714990633 yes 56 M 4 Graduate Single
714652383 yes 51 F 4 Graduate Married
788776008 yes 43 M 3 College Married
709176108 yes 56 F 4 Post-Graduate Unknown
719354433 yes 48 M 1 College Single
709368483 yes 56 M 2 Graduate Married
717621333 yes 48 F 3 Unknown Divorced
716272158 no 41 F 3 College Married
803355408 yes 50 M 2 Unknown Married
717073308 yes 44 F 3 College Married
789105183 yes 54 M 3 Post-Graduate Single
721305408 yes 48 F 2 Graduate Married
715739733 yes 34 M 1 "High School" Single
779217333 yes 59 F 0 Graduate Divorced
712133508 yes 41 F 3 College Single
714602658 no 39 F 1 Graduate Married
712446783 no 50 F 4 Graduate Married
720049083 no 35 F 1 Unknown Divorced
824172258 yes 34 F 2 Unknown Divorced
717695058 yes 46 F 5 "High School" Married
719782458 yes 49 F 1 Graduate Married
718141983 yes 49 M 0 "High School" Single
718853358 yes 42 F 3 Graduate Single
772539558 yes 65 F 0 College Single
817094283 yes 43 F 5 Graduate Married
716932308 yes 38 F 2 College Married
714738858 yes 52 F 1 Graduate Unknown
772409733 yes 39 F 3 "High School" Divorced
717534108 yes 48 F 3 "High School" Divorced
816378033 no 46 M 4 Uneducated Single
790141308 yes 44 M 2 College Married
710770383 yes 53 F 2 Graduate Married
711351108 yes 44 F 3 "High School" Unknown
713744058 yes 41 F 3 "High School" Married
708998583 yes 47 F 4 Post-Graduate Married
827451333 no 54 F 2 Uneducated Married
714228558 yes 40 M 3 "High School" Single
797668983 yes 42 F 4 Graduate Married
713023158 yes 39 F 2 College Married
709982658 yes 41 F 2 College Married
715398858 yes 57 F 3 Post-Graduate Married
715615233 yes 60 F 1 "High School" Divorced
710650608 yes 51 M 2 Graduate Married
803214108 yes 33 F 0 "High School" Single
717202083 no 46 M 2 Unknown Single
719051733 yes 63 M 0 College Single
789900633 yes 49 F 2 "High School" Married
789122808 no 41 F 4 College Married
709902108 yes 51 M 2 "High School" Married
713666058 yes 46 F 5 College Divorced
711453783 yes 41 F 3 Unknown Single
778936008 yes 46 F 4 "High School" Married
708085458 yes 34 F 2 Uneducated Single
749067633 yes 45 F 2 Unknown Married
716170308 yes 27 F 0 Graduate Divorced
711507783 no 54 F 2 Doctorate Single
819752133 yes 41 M 2 "High School" Divorced
711061908 yes 48 F 1 Graduate Married
744231708 yes 45 F 2 Graduate Married
716856408 no 39 F 4 Graduate Single
711780108 yes 46 F 4 Doctorate Divorced
715178733 yes 47 F 2 Unknown Single
721418133 yes 45 F 3 Graduate Single
720124758 no 49 M 3 Uneducated Married
809068983 yes 40 F 2 Graduate Married
711052308 yes 45 M 3 Post-Graduate Divorced
718967433 yes 34 F 2 "High School" Divorced
709827933 yes 44 M 2 Graduate Married
787568433 yes 42 M 3 Graduate Single
720256158 yes 47 F 2 "High School" Married
715435758 yes 42 M 2 Graduate Single
719505483 yes 51 F 0 Uneducated Married
721247883 yes 52 M 2 College Married
772220433 yes 44 M 3 College Unknown
789692283 yes 47 F 5 College Single
815091333 yes 48 F 3 Unknown Married
778732158 yes 50 F 3 Uneducated Unknown
715129233 yes 51 F 4 "High School" Single
714083208 yes 47 F 3 College Married
716559108 yes 47 F 1 "High School" Single
715102308 yes 50 F 2 Unknown Married
768814983 yes 39 F 2 Unknown Married
788744058 yes 48 F 2 "High School" Married
782802033 no 45 F 4 Unknown Married
708499608 yes 49 M 5 Post-Graduate Single
794947683 yes 35 F 4 Graduate Single
716442333 yes 34 F 3 Graduate Married
772189308 yes 59 F 1 College Single
721529583 yes 52 M 3 "High School" Single
713578608 yes 58 M 0 Doctorate Single
718976283 yes 51 F 2 Unknown Single
711505308 yes 59 F 1 Graduate Single
711131958 yes 50 F 3 Doctorate Single
714687858 yes 49 F 1 Graduate Single
780289308 no 61 F 0 "High School" Married
708504783 yes 47 M 3 Uneducated Unknown
778857108 yes 52 F 3 Post-Graduate Married
756598833 yes 38 M 1 Uneducated Married
718748133 yes 34 F 3 Graduate Single
714503433 no 57 F 2 Doctorate Married
710869008 yes 47 F 3 Graduate Single
779643858 yes 55 F 1 Graduate Married
715250583 yes 55 M 2 Unknown Single
714396558 yes 57 F 3 "High School" Married
752766783 yes 43 F 4 Graduate Divorced
715532208 yes 65 F 1 "High School" Single
719130558 yes 55 F 2 Uneducated Married
806232408 yes 54 F 3 Graduate Married
715497558 no 44 F 1 College Married
716303583 yes 55 F 2 Graduate Unknown
713522058 yes 39 F 0 College Married
719074308 yes 37 F 3 College Married
711881733 yes 55 F 1 Graduate Married
710310108 yes 46 F 1 Doctorate Married
715814433 yes 44 M 4 Unknown Single
717252483 no 57 F 2 Graduate Married
770874483 yes 54 F 1 Post-Graduate Married
719742108 no 38 F 1 "High School" Single
711064008 yes 48 F 2 Unknown Single
717208833 no 34 F 3 "High School" Single
709022883 yes 44 F 4 College Married
713653983 yes 39 M 3 Uneducated Single
713463708 no 40 F 4 Graduate Single
789143283 yes 41 F 1 Uneducated Single
778550583 yes 43 F 1 "High School" Unknown
711181608 yes 50 F 2 Graduate Unknown
711790308 no 54 F 0 "High School" Unknown
779791908 yes 47 F 4 Post-Graduate Single
789515283 yes 51 M 3 Graduate Married
712046808 no 49 F 3 Doctorate Divorced
712169883 yes 43 M 1 College Married
712637283 yes 36 F 2 Unknown Unknown
715555833 yes 47 F 3 Unknown Single
708712833 yes 45 F 5 Graduate Married
717841683 yes 49 M 3 Unknown Married
708689958 yes 48 F 4 Unknown Unknown
708888633 no 52 M 3 Doctorate Married
721012983 yes 46 M 3 Doctorate Married
812406183 no 45 F 4 Unknown Single
714595983 no 49 F 1 Uneducated Married
715725858 yes 43 F 3 Post-Graduate Single
720270633 no 40 F 3 Graduate Single
720269283 yes 48 F 3 Unknown Unknown
710142258 yes 53 F 2 Unknown Single
708525108 yes 54 F 2 Graduate Married
709621008 yes 48 M 5 Post-Graduate Single
717181833 yes 39 F 1 Graduate Single
711288558 yes 45 F 3 Graduate Single
718653333 no 45 F 2 College Single
766628733 yes 56 M 3 Uneducated Single
711724083 no 27 F 0 Unknown Single
719690733 yes 47 F 4 "High School" Married
770783508 yes 48 M 3 Graduate Divorced
713422083 no 30 F 0 Graduate Single
718026858 yes 52 F 2 College Single
716028108 yes 35 F 2 College Single
712222758 no 38 F 3 Graduate Married
718436133 yes 44 F 2 Graduate Single
719313633 yes 53 F 0 "High School" Married
814586958 yes 43 F 2 College Divorced
804344733 yes 46 F 3 Unknown Single
717166383 yes 40 F 4 Unknown Married
713060283 yes 43 F 5 Graduate Married
713070033 yes 56 F 2 Graduate Single
793625583 yes 48 F 3 "High School" Single
713918358 yes 31 F 0 Uneducated Divorced
714308283 yes 41 M 2 Doctorate Married
714086133 yes 47 F 4 Uneducated Single
718872858 yes 43 F 2 "High School" Married
718148358 no 50 F 3 "High School" Married
709665783 yes 39 F 1 Unknown Married
708483708 yes 51 M 2 Unknown Married
715347783 yes 40 M 4 "High School" Married
709054083 yes 50 F 1 Graduate Unknown
807915408 yes 41 F 2 College Married
794507133 no 37 F 2 Doctorate Single
712569408 yes 56 F 4 Doctorate Single
788805108 yes 47 M 3 "High School" Single
710150208 yes 44 F 4 Post-Graduate Divorced
711825558 yes 38 M 3 Graduate Married
712891833 yes 45 F 2 Graduate Unknown
719680908 yes 47 F 0 College Married
801053208 yes 39 F 3 "High School" Married
758642733 yes 48 F 1 Graduate Single
771201408 yes 53 F 3 Graduate Divorced
789523683 yes 51 F 2 Graduate Single
767266758 no 41 F 2 "High School" Single
713732883 yes 38 F 0 Uneducated Single
720739083 no 36 F 2 Post-Graduate Married
718010133 yes 46 F 2 Post-Graduate Single
771518658 yes 58 F 1 "High School" Married
710508858 yes 44 F 2 "High School" Unknown
772590408 yes 41 M 5 Unknown Married
